"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
137299,2012-05-11,"2012","mayo",11,"AliceSprings",9.3,29.6,0,12.4,10.4,"E",35,"W","SE",7,20,30,19,1019.8,1016.4,1,2,19.5,29.1,"No","No"
137300,2012-05-12,"2012","mayo",12,"AliceSprings",9.8,27.3,0,4,10.3,"SE",50,"ESE","ESE",11,19,42,20,1021,1017,0,NA,17.7,26.5,"No","No"
137301,2012-05-13,"2012","mayo",13,"AliceSprings",8,22.9,0,6.2,10.3,"E",39,"E","SE",28,20,47,28,1023.9,1020.8,0,1,15.3,22,"No","No"
137302,2012-05-14,"2012","mayo",14,"AliceSprings",4.2,20.3,0,6.2,10.2,"ESE",37,"ESE","ESE",15,17,45,23,1025.9,1022.4,0,NA,12.4,19.2,"No","No"
137303,2012-05-15,"2012","mayo",15,"AliceSprings",0.6,19.8,0,4.4,10.2,"SE",41,"E","ESE",7,22,45,23,1025.5,1020.7,0,0,10.4,19.3,"No","No"
137304,2012-05-16,"2012","mayo",16,"AliceSprings",0.7,21.1,0,4.6,NA,"ESE",35,"NE","E",4,19,47,17,1022.5,1017.6,0,0,10.5,20,"No","No"
137305,2012-05-17,"2012","mayo",17,"AliceSprings",0.1,23.2,0,NA,10.2,"SE",26,"calm","ESE",0,7,37,13,1021.5,1017.2,NA,NA,12.3,22.3,"No","No"
137306,2012-05-18,"2012","mayo",18,"AliceSprings",1.8,24.3,0,11.6,10.2,"SE",41,"calm","ESE",0,20,27,7,1022.1,1019.1,0,1,12.8,23.6,"No","No"
137307,2012-05-19,"2012","mayo",19,"AliceSprings",3.8,24.5,0,3.6,10,"ESE",41,"calm","ESE",0,28,25,14,1023.3,1020.6,1,5,14.5,23.3,"No","No"
137308,2012-05-20,"2012","mayo",20,"AliceSprings",4.3,21.7,0,6.2,10.2,"ESE",43,"ESE","SSE",11,19,33,17,1023.8,1019.7,1,1,14.3,21.3,"No","No"
137309,2012-05-21,"2012","mayo",21,"AliceSprings",2.1,21.3,0,6.2,10.2,"SE",41,"E","ESE",7,20,36,18,1023.9,1020.5,0,0,12.9,20.7,"No","No"
137310,2012-05-22,"2012","mayo",22,"AliceSprings",1.2,21.8,0,7,10.2,"E",39,"SW","SE",4,20,35,19,1023.9,1020.1,0,1,11.7,21.3,"No","No"
137311,2012-05-23,"2012","mayo",23,"AliceSprings",3.6,24.2,0,4,9.8,"S",41,"SSW","SSW",4,13,33,25,1022,1017.8,3,2,14,22.7,"No","No"
137312,2012-05-24,"2012","mayo",24,"AliceSprings",3.4,16.8,0,4,10.2,"SSW",41,"S","SE",20,24,55,29,1025.9,1023,1,0,9.3,15.7,"No","No"
137313,2012-05-25,"2012","mayo",25,"AliceSprings",-0.1,17.2,0,5,10.1,"SSE",39,"SSE","SE",17,20,56,32,1027,1023.8,1,0,10.1,15.6,"No","No"
137314,2012-05-26,"2012","mayo",26,"AliceSprings",0,19.7,0,3.8,10.1,"ESE",39,"WSW","SSE",6,19,51,27,1025.5,1021.3,0,0,9.7,19.1,"No","No"
137315,2012-05-27,"2012","mayo",27,"AliceSprings",2.1,19.9,0,4.4,6.7,"SSE",41,"SSE","SE",15,26,56,34,1025,1021.4,7,5,12.7,18.7,"No","No"
137316,2012-05-28,"2012","mayo",28,"AliceSprings",11.6,19,0,5.2,9.1,"E",48,"ESE","ESE",22,31,60,34,1025.9,1022.4,6,3,12.9,17.6,"No","No"
137317,2012-05-29,"2012","mayo",29,"AliceSprings",1.5,18,0,5.8,10.1,"ESE",48,"ESE","ESE",17,28,59,30,1026.3,1023,0,0,9.2,17.4,"No","No"
137318,2012-05-30,"2012","mayo",30,"AliceSprings",1.3,19.9,0,5.4,9.2,"ESE",41,"SE","SE",11,24,58,32,1025.4,1020.2,1,6,10.2,18.9,"No","No"
137319,2012-05-31,"2012","mayo",31,"AliceSprings",7.3,22.2,0,2.8,7.2,"SSE",33,"SW","SSE",7,19,59,38,1021.3,1017,5,5,12.3,21.5,"No","No"
137320,2012-06-01,"2012","junio",1,"AliceSprings",8.2,19.8,0,3.8,9.2,"S",31,"SE","S",13,20,73,39,1021.1,1018,6,1,14.4,19.4,"No","No"
137321,2012-06-02,"2012","junio",2,"AliceSprings",3.9,19.2,0,4.4,8.2,"S",37,"SW","SSW",9,19,52,42,1020.2,1017.8,2,4,11.7,18.4,"No","No"
137322,2012-06-03,"2012","junio",3,"AliceSprings",8.4,19.5,0,2,0.2,"SSE",31,"ESE","SE",13,20,78,36,1020.4,1017,7,5,13.2,17.9,"No","No"
137323,2012-06-04,"2012","junio",4,"AliceSprings",2.3,18.9,0,3.4,9,"SSE",44,"SSW","SSE",6,20,60,34,1021.5,1018.1,0,2,10.9,17.9,"No","No"
137324,2012-06-05,"2012","junio",5,"AliceSprings",2.9,17.7,0,4,9,"SSE",33,"S","S",19,20,53,33,1022.3,1019.1,3,1,11,16.6,"No","No"
137325,2012-06-06,"2012","junio",6,"AliceSprings",2.9,17.4,0,3,7.5,"SE",46,"SE","ESE",13,17,58,36,1022,1019.4,7,1,11.2,17.3,"No","No"
137326,2012-06-07,"2012","junio",7,"AliceSprings",4.1,16.4,0,3.8,1.4,"E",31,"E","ESE",11,15,60,39,1023.1,1020.4,7,7,9.5,15.6,"No","No"
137327,2012-06-08,"2012","junio",8,"AliceSprings",1.3,18.2,0,2,9.6,"ENE",35,"N","ESE",2,13,68,33,1024.5,1021.1,2,0,9.5,17.6,"No","No"
137328,2012-06-09,"2012","junio",9,"AliceSprings",-1.4,17.5,0,4.8,10.1,"ESE",31,"calm","ESE",0,19,55,23,1025.3,1020.9,0,0,8.5,17,"No","No"
137329,2012-06-10,"2012","junio",10,"AliceSprings",-1.1,15.9,0,3.6,5.5,"E",31,"calm","ESE",0,13,44,17,1023.8,1020.5,6,6,7.2,15.8,"No","No"
137330,2012-06-11,"2012","junio",11,"AliceSprings",-0.9,20.6,0,3.2,10,"ENE",24,"E","N",15,6,42,15,1021,1016.3,1,1,9.6,19.7,"No","No"
137331,2012-06-12,"2012","junio",12,"AliceSprings",5.8,25.4,0,2,8,"WNW",26,"NNW","NE",4,7,26,17,1019,1015,3,3,15.6,24.3,"No","No"
137332,2012-06-13,"2012","junio",13,"AliceSprings",6.6,27,0,4,3.8,"NNW",37,"NE","NW",2,26,23,15,1018,1013.4,7,7,17.6,24.6,"No","No"
137333,2012-06-14,"2012","junio",14,"AliceSprings",11.3,27.9,0,6.2,9.4,"S",31,"WSW","SSW",9,11,32,30,1014.4,1012.4,5,2,18.2,25.4,"No","No"
137334,2012-06-15,"2012","junio",15,"AliceSprings",7.2,27.8,0,3.8,7.7,"W",37,"SW","NW",7,20,48,22,1015.2,1011.5,2,7,15.6,26.1,"No","No"
137335,2012-06-16,"2012","junio",16,"AliceSprings",5.1,20.9,0,4.6,9.9,"S",33,"WSW","S",6,17,47,22,1022.6,1020.8,1,0,13.5,20.2,"No","No"
137336,2012-06-17,"2012","junio",17,"AliceSprings",0.4,19,0,5,10,"SE",35,"calm","ESE",0,20,45,26,1028.6,1025.5,0,1,10.4,18.5,"No","No"
137337,2012-06-18,"2012","junio",18,"AliceSprings",0.7,19.1,0,4,10.1,"ESE",33,"calm","ESE",0,19,61,27,1028.7,1024.9,0,0,9.2,18.2,"No","No"
137338,2012-06-19,"2012","junio",19,"AliceSprings",-0.5,20,0,3.8,10.1,"E",33,"N","E",6,17,59,24,1026.3,1021.3,0,0,9.6,19.1,"No","No"
137339,2012-06-20,"2012","junio",20,"AliceSprings",-1.4,23.9,0,3.4,10.1,"NNW",30,"NNW","N",7,9,35,14,1022.4,1017.1,0,0,12.6,23.3,"No","No"
137340,2012-06-21,"2012","junio",21,"AliceSprings",5.1,26.1,0,4.4,10.1,"NW",46,"N","WNW",15,20,18,4,1016.9,1012.6,1,1,16.4,25.3,"No","No"
137341,2012-06-22,"2012","junio",22,"AliceSprings",2.9,14.8,0,7.6,10,"SSE",43,"S","SSE",20,19,60,22,1024.3,1022.6,1,0,7.8,14.3,"No","No"
137342,2012-06-23,"2012","junio",23,"AliceSprings",-0.7,15.7,0,4.4,9.9,"ESE",46,"SSE","SSE",15,22,48,31,1028.7,1026.3,1,1,8.3,14.6,"No","No"
137343,2012-06-24,"2012","junio",24,"AliceSprings",-3.4,14.8,0,4,10,"E",50,"ESE","SE",11,28,55,24,1031.4,1028.4,3,1,5.4,13.8,"No","No"
137344,2012-06-25,"2012","junio",25,"AliceSprings",-3.4,15.5,0,4.4,10.2,"ESE",50,"SE","SE",13,28,54,16,1030.9,1026.7,1,0,6.6,14.5,"No","No"
137345,2012-06-26,"2012","junio",26,"AliceSprings",-3.4,16.7,0,4.2,10.2,"ESE",44,"SE","SE",13,26,56,24,1028,1023.9,1,1,7.4,16.6,"No","No"
137346,2012-06-27,"2012","junio",27,"AliceSprings",-1.5,19.1,0,4,10.1,"E",33,"W","ESE",2,13,63,23,1024.9,1020.1,0,0,6.1,18.2,"No","No"
137347,2012-06-28,"2012","junio",28,"AliceSprings",-1.3,23.1,0,3.2,10.1,"ENE",17,"calm","NW",0,7,43,11,1020.7,1015.7,1,1,8.1,22,"No","No"
137348,2012-06-29,"2012","junio",29,"AliceSprings",1.9,20.9,0,3.8,10.1,"S",31,"SW","SSE",11,15,23,22,1019.1,1015.8,0,0,12.8,20.4,"No","No"
137349,2012-06-30,"2012","junio",30,"AliceSprings",1.3,18.5,0,3.6,10.1,"SSE",30,"W","E",7,13,53,29,1022.1,1019.3,1,1,9.6,17.4,"No","No"
137350,2012-07-01,"2012","julio",1,"AliceSprings",0,16.3,0,4,10.1,"SSE",43,"S","ESE",9,22,49,29,1027,1024.5,0,0,9.1,15.4,"No","No"
137351,2012-07-02,"2012","julio",2,"AliceSprings",-1.7,14.6,0,3.8,10.1,"ESE",43,"ESE","SE",13,20,58,26,1027.9,1024.2,1,0,6.7,13.9,"No","No"
137352,2012-07-03,"2012","julio",3,"AliceSprings",-4.9,15.1,0,4,10.1,"ESE",48,"ESE","SE",7,22,20,25,1027,1024,0,0,5.7,14.4,"No","No"
137353,2012-07-04,"2012","julio",4,"AliceSprings",-4.3,16.5,0,3.2,9.9,"ESE",44,"E","ESE",11,30,36,23,1028.2,1025.3,0,0,5.8,15.2,"No","No"
137354,2012-07-05,"2012","julio",5,"AliceSprings",-4,16.2,0,4.4,10.2,"ESE",54,"ESE","ESE",9,28,29,27,1028.9,1025.3,0,0,6.4,15.5,"No","No"
137355,2012-07-06,"2012","julio",6,"AliceSprings",-4.4,16.4,0,3.4,10.2,"E",41,"E","ESE",6,20,26,19,1026.7,1021.6,1,0,5.1,15.5,"No","No"
137356,2012-07-07,"2012","julio",7,"AliceSprings",-5.2,19.4,0,4.4,10.2,"ENE",33,"W","E",9,17,17,16,1022.5,1017.4,0,0,6,19,"No","No"
137357,2012-07-08,"2012","julio",8,"AliceSprings",-0.7,22.7,0,3.4,10.2,"SSW",26,"W","SSW",7,13,39,22,1018,1014.1,0,0,8.5,21.7,"No","No"
137358,2012-07-09,"2012","julio",9,"AliceSprings",2.4,24.5,0,3,10.2,"WSW",30,"WNW","WNW",7,11,50,17,1016.9,1013,1,1,10.5,23.3,"No","No"
137359,2012-07-10,"2012","julio",10,"AliceSprings",0.9,23.8,0,4,10.2,"ENE",28,"WNW","N",4,7,23,17,1018,1014.1,0,0,11.1,22.7,"No","No"
137360,2012-07-11,"2012","julio",11,"AliceSprings",2.9,28.7,0,3.6,8.5,"NNW",54,"NNE","NNW",22,37,55,9,1013.9,1009.4,2,3,17,28,"No","No"
137361,2012-07-12,"2012","julio",12,"AliceSprings",12.2,23.8,0,7.8,5.8,"SE",31,"S","NE",13,9,35,33,1014.4,1012.3,7,5,17,22.7,"No","No"
137362,2012-07-13,"2012","julio",13,"AliceSprings",8.1,18.7,0,3.2,9.9,"SE",33,"S","E",19,13,48,36,1019.4,1015.7,3,2,12.5,18.2,"No","No"
137363,2012-07-14,"2012","julio",14,"AliceSprings",2.9,18.6,0,3.8,9.8,"ESE",39,"ESE","ESE",6,19,58,29,1021.7,1019.4,3,1,10,17.7,"No","No"
137364,2012-07-15,"2012","julio",15,"AliceSprings",-1.4,17.8,0,4,10.1,"ESE",44,"ESE","E",7,26,53,23,1027.1,1024.1,0,0,8.8,16.4,"No","No"
137365,2012-07-16,"2012","julio",16,"AliceSprings",-3,18.4,0,4.4,10.2,"ENE",43,"ESE","E",9,20,47,17,1025.9,1020.9,3,2,7.3,17.5,"No","No"
137366,2012-07-17,"2012","julio",17,"AliceSprings",-2.3,20.1,0,4.2,10.2,"S",31,"calm","SE",0,9,23,13,1022.5,1019.3,0,0,7.4,19.7,"No","No"
137367,2012-07-18,"2012","julio",18,"AliceSprings",-2.1,19.5,0,3.8,10.2,"ESE",39,"W","ESE",9,24,30,9,1024.1,1021.6,0,0,8.3,18.8,"No","No"
137368,2012-07-19,"2012","julio",19,"AliceSprings",-1,16.9,0,4.8,10.2,"ESE",46,"ESE","SSE",11,17,33,25,1027.2,1024.2,0,0,8.6,16.4,"No","No"
137369,2012-07-20,"2012","julio",20,"AliceSprings",-2.1,15.4,0,4.4,NA,"SE",39,"ESE","SSE",7,22,48,23,1029.1,1026,0,0,7.2,14.9,"No","No"
137370,2012-07-21,"2012","julio",21,"AliceSprings",-1.9,17.1,0,3.8,10.2,"ESE",43,"ENE","SE",6,28,57,20,1029.4,1025.6,0,0,6.1,16.2,"No","No"
137371,2012-07-22,"2012","julio",22,"AliceSprings",-1.4,19,0,4.4,10.1,"ESE",37,"N","ESE",2,24,62,22,1027,1021.6,0,0,7.6,18,"No","No"
137372,2012-07-23,"2012","julio",23,"AliceSprings",-1.9,20.8,0,4.4,10.2,"E",33,"SSE","E",2,13,48,20,1023.7,1018.1,1,1,8.9,20.4,"No","No"
137373,2012-07-24,"2012","julio",24,"AliceSprings",0.1,24.9,0,4.2,10.2,"NW",26,"calm","WNW",0,11,42,16,1020.9,1016.5,0,0,10.5,23.5,"No","No"
137374,2012-07-25,"2012","julio",25,"AliceSprings",2.9,23.3,0,3.6,10.2,"SSW",37,"WSW","SSW",7,17,31,14,1020.1,1018.4,0,0,13.2,22.7,"No","No"
137375,2012-07-26,"2012","julio",26,"AliceSprings",2.2,16.8,0,6.6,10.2,"SSE",31,"SSE","SSW",13,17,43,27,1024,1020.5,0,0,9.2,16.1,"No","No"
137376,2012-07-27,"2012","julio",27,"AliceSprings",1.3,17.2,0,3.6,10.2,"SSW",39,"SSE","ESE",19,15,56,28,1026.8,1023.5,1,1,8.1,15.9,"No","No"
137377,2012-07-28,"2012","julio",28,"AliceSprings",0.8,17,0,3,9.6,"ESE",41,"SSE","ESE",13,20,53,28,1028.9,1024.4,2,1,9.4,16.1,"No","No"
137378,2012-07-29,"2012","julio",29,"AliceSprings",-1.1,17.6,0,4.2,10.2,"ESE",37,"S","SE",6,22,54,24,1028.3,1024.3,1,3,8.1,16.8,"No","No"
137379,2012-07-30,"2012","julio",30,"AliceSprings",-0.3,17.7,0,4.6,10.3,"E",48,"ESE","ESE",13,24,54,30,1028.5,1024.6,1,1,9,16.4,"No","No"
137380,2012-07-31,"2012","julio",31,"AliceSprings",-2.3,16.8,0,5,10.3,"ESE",35,"ESE","ESE",13,28,53,24,1027.8,1023.5,0,0,7,15.8,"No","No"
137381,2012-08-01,"2012","agosto",1,"AliceSprings",-3.6,19.3,0,4,10.3,"ENE",31,"E","NE",11,11,31,20,1024.9,1020.2,0,0,7.3,18.3,"No","No"
137382,2012-08-02,"2012","agosto",2,"AliceSprings",-2.8,23.5,0,5.6,10.3,"N",28,"NNW","W",7,9,21,9,1022.5,1017.5,0,0,10.7,22.3,"No","No"
137383,2012-08-03,"2012","agosto",3,"AliceSprings",0.7,27.8,0,4,10.4,"SE",30,"SW","SW",7,9,16,7,1021.1,1017.5,1,0,11.7,24.5,"No","No"
137384,2012-08-04,"2012","agosto",4,"AliceSprings",2.8,27,0,4.2,10.5,"NW",31,"calm","W",0,11,19,4,1021.1,1017,0,0,13.7,26.2,"No","No"
137385,2012-08-05,"2012","agosto",5,"AliceSprings",4.4,25.1,0,5.2,10.5,"S",31,"W","SW",13,15,13,14,1022.1,1019,0,0,16,24.1,"No","No"
137386,2012-08-06,"2012","agosto",6,"AliceSprings",2.6,23.2,0,5.4,10.5,"E",46,"ESE","ESE",15,15,29,17,1025.3,1021.7,0,0,14.1,22,"No","No"
137387,2012-08-07,"2012","agosto",7,"AliceSprings",2.1,26.8,0,6.6,10.6,"N",26,"calm","WSW",0,9,34,10,1024.6,1019.7,0,NA,13.9,25.9,"No","No"
137388,2012-08-08,"2012","agosto",8,"AliceSprings",6,28.1,0,5,10.6,"N",28,"NNW","NW",17,6,17,9,1022.4,1018.5,0,NA,19.3,27.6,"No","No"
137389,2012-08-09,"2012","agosto",9,"AliceSprings",5.5,22.1,0,4.6,10.7,"E",46,"SE","ESE",22,24,37,23,1026.4,1023.2,0,0,15.3,20.8,"No","No"
137390,2012-08-10,"2012","agosto",10,"AliceSprings",2.1,19.5,0,6,10.7,"E",43,"ESE","ESE",17,19,40,13,1029.8,1026.2,0,0,10.9,18.5,"No","No"
137391,2012-08-11,"2012","agosto",11,"AliceSprings",-1.7,18.1,0,7.6,10.8,"SE",41,"ESE","ESE",9,22,41,19,1030.2,1025.6,0,0,8.6,17.1,"No","No"
137392,2012-08-12,"2012","agosto",12,"AliceSprings",-1.6,17.9,0,4.6,10.8,"ESE",35,"calm","ESE",0,17,45,15,1028,1023.1,0,0,8.7,16.7,"No","No"
137393,2012-08-13,"2012","agosto",13,"AliceSprings",-1.4,23.4,0,4,10.8,"NNW",30,"NE","NE",9,11,37,10,1025.2,1019.9,0,0,11.3,22.6,"No","No"
137394,2012-08-14,"2012","agosto",14,"AliceSprings",0.3,25.7,0,4.2,10.8,"N",33,"NNW","N",9,11,14,6,1022.5,1018.9,4,2,17.7,24.3,"No","No"
137395,2012-08-15,"2012","agosto",15,"AliceSprings",3.7,27.8,0,5.2,10.8,"WSW",31,"NW","SE",2,9,20,7,1021.6,1017.2,1,0,16.6,27,"No","No"
137396,2012-08-16,"2012","agosto",16,"AliceSprings",4.9,27.2,0,5.8,10.8,"S",35,"S","W",11,19,14,14,1020.2,1016.1,0,1,17.5,25.9,"No","No"
137397,2012-08-17,"2012","agosto",17,"AliceSprings",6.7,22.1,0,6.2,11,"ESE",37,"SE","SSE",20,13,25,17,1022.7,1018.4,1,1,15.3,21,"No","No"
137398,2012-08-18,"2012","agosto",18,"AliceSprings",1.7,19.4,0,6,8.8,"E",35,"E","ESE",17,22,49,28,1023.5,1020.3,6,7,10.8,17.4,"No","No"
137399,2012-08-19,"2012","agosto",19,"AliceSprings",-0.1,20.5,0,4.6,11,"E",39,"E","ESE",17,15,40,17,1024.6,1019.5,0,0,11,19.5,"No","No"
137400,2012-08-20,"2012","agosto",20,"AliceSprings",1.7,26.5,0,4.4,9.1,"NW",39,"NNW","NNW",4,19,22,11,1019.5,1014.4,4,6,14.1,24.7,"No","No"
137401,2012-08-21,"2012","agosto",21,"AliceSprings",11.1,31.2,0,6.4,11,"WNW",59,"NNW","NW",24,31,12,6,1014.9,1010.5,0,0,22.2,29.7,"No","No"
137402,2012-08-22,"2012","agosto",22,"AliceSprings",18.5,33,0,15,11,"WNW",65,"NW","NW",35,43,11,6,1012.4,1007.5,1,0,25.1,32,"No","No"
137403,2012-08-23,"2012","agosto",23,"AliceSprings",12.7,25.1,0,14.2,11,"SSE",37,"S","SSW",26,19,24,12,1018,1016.6,0,0,19.5,23.9,"No","No"
137404,2012-08-24,"2012","agosto",24,"AliceSprings",5.8,23.3,0,7.2,11.1,"E",37,"ESE","ESE",19,19,21,14,1024.4,1020.4,1,1,14.1,21.4,"No","No"
137405,2012-08-25,"2012","agosto",25,"AliceSprings",3.8,27,0,4.2,11.2,"E",31,"ENE","ESE",11,19,22,14,1022.7,1017.7,0,2,15.8,25.9,"No","No"
137406,2012-08-26,"2012","agosto",26,"AliceSprings",4,25.4,0,7.2,11.1,"E",39,"E","ESE",24,19,29,14,1023.2,1019.1,1,0,15.6,24.9,"No","No"
137407,2012-08-27,"2012","agosto",27,"AliceSprings",4,27.5,0,7.6,11.1,"E",30,"ENE","SE",17,9,30,14,1022.2,1017.1,0,1,16.6,25.3,"No","No"
137408,2012-08-28,"2012","agosto",28,"AliceSprings",5.8,29.9,0,6.2,11.2,"WNW",37,"N","ENE",19,4,14,9,1019.9,1015.1,0,0,19.4,28.4,"No","No"
137409,2012-08-29,"2012","agosto",29,"AliceSprings",16.1,31.8,0,8.2,11.2,"WNW",48,"SW","SW",11,15,13,8,1017.9,1013.8,0,0,23.4,31.2,"No","No"
137410,2012-08-30,"2012","agosto",30,"AliceSprings",8.2,24,0,7.4,7.4,"ESE",39,"E","ESE",17,26,27,18,1021.2,1018.1,7,6,16.9,22.2,"No","No"
137411,2012-08-31,"2012","agosto",31,"AliceSprings",7.8,21.3,0,9.2,11.2,"ESE",52,"ESE","E",33,24,32,18,1024.6,1020.9,1,0,14.1,19.7,"No","No"
137412,2012-09-01,"2012","septiembre",1,"AliceSprings",1,24.6,0,7.8,11.3,"E",37,"ENE","E",9,13,26,13,1022.8,1017.1,0,0,13.2,23.5,"No","No"
137413,2012-09-02,"2012","septiembre",2,"AliceSprings",3.2,25.6,0,7.8,11.4,"ESE",39,"ENE","E",15,20,12,7,1020.8,1016.6,0,0,17.3,25,"No","No"
137414,2012-09-03,"2012","septiembre",3,"AliceSprings",3.7,27.9,0,6,11.3,"SE",31,"calm","E",0,6,13,7,1018.8,1014.5,0,0,18.4,26.3,"No","No"
137415,2012-09-04,"2012","septiembre",4,"AliceSprings",4.6,32.5,0,6.8,11.2,"N",33,"E","N",7,17,12,6,1017.4,1011.4,0,1,20.7,31.5,"No","No"
137416,2012-09-05,"2012","septiembre",5,"AliceSprings",18,30.3,0,9.8,10.8,"SW",52,"NW","WSW",26,24,10,17,1013.6,1011.6,0,3,27.2,28.8,"No","No"
137417,2012-09-06,"2012","septiembre",6,"AliceSprings",6.7,30.5,0,8.8,11.3,"S",33,"NW","S",4,17,22,3,1016.8,1011.6,0,1,18.8,29.5,"No","No"
137418,2012-09-07,"2012","septiembre",7,"AliceSprings",7.7,22.7,0,7.6,11.3,"S",41,"SSE","SSE",28,24,23,19,1023.6,1020.3,1,0,16.9,21.3,"No","No"
137419,2012-09-08,"2012","septiembre",8,"AliceSprings",1.1,21.5,0,7.4,11.4,"E",54,"E","SE",15,22,24,16,1026.4,1021.8,0,0,13.9,20.4,"No","No"
137420,2012-09-09,"2012","septiembre",9,"AliceSprings",1.4,23.7,0,7,11.4,"E",37,"ESE","E",13,31,29,11,1025.3,1019.4,2,3,14.1,23.3,"No","No"
137421,2012-09-10,"2012","septiembre",10,"AliceSprings",2.4,26.6,0,7.2,11.4,"ENE",31,"calm","ESE",0,11,18,10,1022.7,1018,0,0,16.8,25.4,"No","No"
137422,2012-09-11,"2012","septiembre",11,"AliceSprings",3.6,29.6,0,6.8,11.5,"E",30,"calm","SSW",0,9,18,6,1022.2,1017.2,0,0,18.7,28.6,"No","No"
137423,2012-09-12,"2012","septiembre",12,"AliceSprings",5.6,32.7,0,9,11.5,"SSW",28,"NNE","WNW",2,11,14,5,1020.5,1015,0,0,20.6,31.2,"No","No"
137424,2012-09-13,"2012","septiembre",13,"AliceSprings",8.5,23.9,0,7.6,NA,"SE",44,"SE","ESE",22,26,39,23,1023.7,1019,0,0,18.2,22.6,"No","No"
137425,2012-09-14,"2012","septiembre",14,"AliceSprings",5.2,23.3,0,7.8,11.3,"ESE",43,"E","SE",24,22,21,10,1023.3,1018.5,0,0,15,21.7,"No","No"
137426,2012-09-15,"2012","septiembre",15,"AliceSprings",2,24.7,0,7.6,11.4,"ESE",35,"E","SSE",15,13,20,14,1022.8,1017.6,1,0,16.1,23.1,"No","No"
137427,2012-09-16,"2012","septiembre",16,"AliceSprings",5.2,28.5,0,6.6,11.2,"ESE",35,"E","SSE",13,17,18,9,1021.5,1016.4,1,1,18.9,28.1,"No","No"
137428,2012-09-17,"2012","septiembre",17,"AliceSprings",7.5,31.5,0,8,11.4,"WNW",35,"NE","WNW",15,24,19,6,1018.7,1012.6,1,1,20.9,30.7,"No","No"
137429,2012-09-18,"2012","septiembre",18,"AliceSprings",14.6,36.3,0,10.2,10.5,"NNW",56,"NNW","NW",37,35,10,5,1013.7,1008.5,1,4,25.4,34.7,"No","No"
137430,2012-09-19,"2012","septiembre",19,"AliceSprings",19.8,37.4,0,15,10.8,"WNW",50,"W","WSW",11,24,10,7,1011.8,1008.8,2,6,30.4,35.5,"No","No"
137431,2012-09-20,"2012","septiembre",20,"AliceSprings",18,38.1,0,12,11.1,"NW",46,"WNW","WNW",9,30,11,5,1013.1,1009,1,1,30.5,36.7,"No","No"
137432,2012-09-21,"2012","septiembre",21,"AliceSprings",16.1,34.7,0,14.8,11,"ESE",37,"E","ESE",13,19,23,11,1017.5,1012.4,1,1,24.1,33.1,"No","No"
137433,2012-09-22,"2012","septiembre",22,"AliceSprings",14.8,38.8,0,10.2,9.3,"N",41,"NE","WNW",6,17,19,6,1014.1,1009.2,1,5,27.7,36.6,"No","No"
137434,2012-09-23,"2012","septiembre",23,"AliceSprings",19.8,25.3,0,11.6,9,"SE",48,"SE","ESE",26,20,30,20,1016.9,1013.5,5,7,22.5,23.4,"No","No"
137435,2012-09-24,"2012","septiembre",24,"AliceSprings",10.4,27.2,0,9.2,11.3,"E",39,"ESE","ESE",28,17,24,13,1018.3,1013.7,1,1,18.9,26.8,"No","No"
137436,2012-09-25,"2012","septiembre",25,"AliceSprings",8.2,33.2,0,8,11.1,"E",35,"ENE","ESE",15,15,15,8,1015.9,1011.7,0,2,20.6,32.4,"No","No"
137437,2012-09-26,"2012","septiembre",26,"AliceSprings",13.6,35.2,0,9.6,3.7,"WNW",50,"calm","WNW",0,9,15,9,1014.3,1010.5,7,5,26.2,33.8,"No","No"
137438,2012-09-27,"2012","septiembre",27,"AliceSprings",20.6,38.5,0,10.6,6.9,"WNW",52,"N","NW",20,17,17,10,1012.7,1007.6,5,7,30.7,36.9,"No","No"
137439,2012-09-28,"2012","septiembre",28,"AliceSprings",23.7,35.9,0,14.2,9.6,"S",57,"WSW","S",6,24,15,14,1011.6,1008.3,1,7,30.4,33.4,"No","Yes"
137440,2012-09-29,"2012","septiembre",29,"AliceSprings",14.7,18.4,3.2,9.6,2.8,"ESE",35,"SSE","E",19,13,87,62,1021.3,1019.4,7,7,15,16,"Yes","No"
137441,2012-09-30,"2012","septiembre",30,"AliceSprings",5.5,24.6,0.8,2.4,11.7,"ESE",39,"ESE","ESE",13,22,57,15,1024.3,1020.7,0,0,16,24.3,"No","No"
137442,2012-10-01,"2012","octubre",1,"AliceSprings",5.7,25.7,0,7.4,11.1,"ESE",52,"ENE","SE",20,20,24,10,1025.1,1021.4,1,3,17.4,23.4,"No","No"
137443,2012-10-02,"2012","octubre",2,"AliceSprings",4.9,24.7,0,10,11.6,"unkn",NA,"ESE","ESE",30,19,18,10,1025.5,1020,0,0,18.1,23.7,"No","No"
137444,2012-10-03,"2012","octubre",3,"AliceSprings",5.5,30.1,0,10.8,11.6,"E",48,"E","NE",24,11,17,17,1021,1014.8,0,1,19.9,28.4,"No","No"
137445,2012-10-04,"2012","octubre",4,"AliceSprings",12.5,35.5,0,7.6,11.4,"N",43,"NE","WSW",15,19,28,11,1015.8,1011.2,3,2,26.7,35.2,"No","No"
