"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
34554,2011-11-30,"2011","November",30,"SydneyAirport",21.1,32.4,0,7.2,2.2,"NE",57,"NNE","NW",31,28,70,35,1010.2,1008.8,7,7,25.2,31.3,"No","Yes"
34555,2011-12-01,"2011","December",1,"SydneyAirport",15.7,18.8,9.8,9,8.7,"unkn",NA,"S","S",37,26,61,58,1021.1,1021.3,7,5,17,18.4,"Yes","Yes"
34556,2011-12-02,"2011","December",2,"SydneyAirport",13.8,18.7,4,8,8.2,"unkn",NA,"SSW","S",31,39,69,66,1022.6,1021.1,6,6,16.2,18.2,"Yes","No"
34557,2011-12-03,"2011","December",3,"SydneyAirport",13.4,22.3,0,6.8,11.3,"NNE",43,"WSW","E",13,26,54,49,1020.6,1016.9,3,1,17.6,21.2,"No","No"
34558,2011-12-04,"2011","December",4,"SydneyAirport",14.7,19.2,0,7.2,3.9,"SSE",65,"S","S",30,43,77,70,1014.9,1015.3,4,7,19.1,16.8,"No","Yes"
34559,2011-12-05,"2011","December",5,"SydneyAirport",12,17.7,2.4,7.6,4.5,"SSW",59,"SSW","SSW",35,37,68,71,1021.3,1020,5,8,15.1,16.2,"Yes","Yes"
34560,2011-12-06,"2011","December",6,"SydneyAirport",12.7,18.5,6.2,2.8,0.5,"S",37,"SW","S",19,22,80,68,1020.4,1018.1,7,6,14.6,17.2,"Yes","No"
34561,2011-12-07,"2011","December",7,"SydneyAirport",12.2,20.5,0.2,4,3.2,"ESE",39,"SW","SE",9,26,70,75,1016.6,1014.4,7,7,17.6,18.3,"No","Yes"
34562,2011-12-08,"2011","December",8,"SydneyAirport",15.7,22.2,21.2,3.2,0.2,"E",39,"SW","SE",11,19,90,66,1014.4,1013.4,7,8,18.1,21.5,"Yes","No"
34563,2011-12-09,"2011","December",9,"SydneyAirport",16.2,23.9,1,3.4,10.9,"E",33,"S","E",17,20,92,56,1015.3,1013.5,2,7,18.7,22.9,"No","No"
34564,2011-12-10,"2011","December",10,"SydneyAirport",17.9,23.6,0,5.8,3.1,"E",31,"S","E",13,15,88,61,1011.8,1008.1,8,7,19.7,23,"No","No"
34565,2011-12-11,"2011","December",11,"SydneyAirport",17.8,28.2,0,3.8,6.5,"S",56,"NW","NNE",9,17,70,83,1003.9,1002,3,6,22.6,21.7,"No","Yes"
34566,2011-12-12,"2011","December",12,"SydneyAirport",17.4,19,37.8,NA,0,"S",56,"S","S",31,30,93,82,1007.1,1006.5,8,8,17.7,18.7,"Yes","Yes"
34567,2011-12-13,"2011","December",13,"SydneyAirport",16.3,22,4.2,2,6.8,"unkn",NA,"SSW","S",30,31,72,60,NA,1008.3,7,6,17.5,19.6,"Yes","No"
34568,2011-12-14,"2011","December",14,"SydneyAirport",15.2,20.3,0.2,8,10.5,"S",56,"SSW","S",30,33,67,60,1016.2,1016.4,6,4,18.2,19.7,"No","No"
34569,2011-12-15,"2011","December",15,"SydneyAirport",15,22.3,0.6,7.8,12.2,"SSW",35,"S","SE",17,22,66,47,1020.2,1018.3,7,4,18.5,21.3,"No","No"
34570,2011-12-16,"2011","December",16,"SydneyAirport",15.7,22.3,0,7.2,6.8,"SSE",31,"SE","SE",15,22,63,44,1021.7,1021.1,5,5,19,21.5,"No","No"
34571,2011-12-17,"2011","December",17,"SydneyAirport",16.9,22.5,0,5.4,10.7,"SE",30,"ESE","SE",17,20,50,44,1023.5,1021.7,6,2,20,21.6,"No","No"
34572,2011-12-18,"2011","December",18,"SydneyAirport",16.2,24.5,0,7.6,3.1,"NE",52,"WNW","NE",9,33,54,44,1020.1,1016.3,8,7,20.2,23.4,"No","No"
34573,2011-12-19,"2011","December",19,"SydneyAirport",19.8,24.4,0,7,1.7,"NNE",54,"NNW","NNE",19,30,69,79,1011.3,1008.1,8,7,21.6,21.7,"No","Yes"
34574,2011-12-20,"2011","December",20,"SydneyAirport",18.8,21.8,9,2.2,6.6,"unkn",NA,"SSW","S",30,28,82,75,1013.5,1014.8,8,3,19.5,21.2,"Yes","No"
34575,2011-12-21,"2011","December",21,"SydneyAirport",18.6,22.7,0,6.8,5.5,"SSW",37,"SW","S",9,26,71,75,1018.6,1017,7,6,20.3,21.2,"No","No"
34576,2011-12-22,"2011","December",22,"SydneyAirport",18.9,22.6,0.8,4.6,2.1,"NE",30,"SSW","E",13,17,88,70,1018.8,1017,7,7,18.9,21.3,"No","Yes"
34577,2011-12-23,"2011","December",23,"SydneyAirport",18.7,25.6,4,3,5.4,"NE",39,"WSW","E",11,24,92,63,1015.3,1013.1,7,5,20.3,24.8,"Yes","Yes"
34578,2011-12-24,"2011","December",24,"SydneyAirport",20.3,26.7,9.8,2.6,10.9,"ENE",39,"SW","E",7,24,85,54,1014.3,1012.6,5,1,21.7,26.2,"Yes","No"
34579,2011-12-25,"2011","December",25,"SydneyAirport",19.8,28.2,0,7.2,12.7,"NE",56,"NE","NE",15,39,58,57,1012.3,1009.7,2,1,25,26.3,"No","No"
34580,2011-12-26,"2011","December",26,"SydneyAirport",20.8,28.4,0,9,4.7,"SSW",59,"NNE","NNE",22,17,56,62,1006.6,1004.2,3,8,25,25.5,"No","No"
34581,2011-12-27,"2011","December",27,"SydneyAirport",19.4,21.7,0.2,6.8,4.7,"SSE",56,"S","S",33,33,74,66,1010.4,1011,6,7,20.1,20.9,"No","No"
34582,2011-12-28,"2011","December",28,"SydneyAirport",18.7,21.9,0,7.2,12.5,"SSE",52,"SSW","S",30,30,66,67,1014.1,1012.2,6,2,19.9,21.4,"No","No"
34583,2011-12-29,"2011","December",29,"SydneyAirport",18.2,22.7,0,7,10.8,"S",48,"SSW","S",22,30,70,54,1014.9,1015.6,7,1,20.5,21.8,"No","Yes"
34584,2011-12-30,"2011","December",30,"SydneyAirport",16.9,24.7,1.8,8.8,11.7,"SE",35,"SE","SE",19,20,72,50,1019.5,1019.8,6,4,20,23,"Yes","No"
34585,2011-12-31,"2011","December",31,"SydneyAirport",16.6,23.9,0.2,7,5.8,"ENE",33,"ESE","E",7,24,74,54,1021,1018.9,7,6,20.5,22.9,"No","No"
34586,2012-01-01,"2012","January",1,"SydneyAirport",17,27.6,0,5.6,13.1,"ENE",39,"NNW","NE",17,31,51,37,1018.1,1015.2,1,0,22.1,27.2,"No","No"
34587,2012-01-02,"2012","January",2,"SydneyAirport",18.7,28.5,0,10.2,13.2,"NNE",52,"NE","ENE",22,35,57,42,1018.6,1016.5,1,1,23.6,27.6,"No","No"
34588,2012-01-03,"2012","January",3,"SydneyAirport",21.1,29,0,7.2,12.6,"NNE",54,"NNE","NE",24,33,56,51,1018.4,1015.2,2,2,24.4,27.2,"No","No"
34589,2012-01-04,"2012","January",4,"SydneyAirport",20.8,34.1,0,13.4,8.4,"SSW",69,"NNE","ENE",9,20,61,50,1012.8,1010,6,7,26.3,31.2,"No","No"
34590,2012-01-05,"2012","January",5,"SydneyAirport",20.4,26.1,0,9,3.9,"S",48,"S","ENE",19,22,62,56,1018.3,1014.1,6,5,21.8,24.7,"No","Yes"
34591,2012-01-06,"2012","January",6,"SydneyAirport",18.5,21.9,5,6.6,3.4,"S",61,"SSW","S",43,37,79,62,1015.4,1016.7,7,7,19.3,20.6,"Yes","No"
34592,2012-01-07,"2012","January",7,"SydneyAirport",15.4,26.5,0,7.2,12.7,"NE",48,"W","NE",9,31,53,48,1015.8,1012.1,7,7,21.5,24.9,"No","No"
34593,2012-01-08,"2012","January",8,"SydneyAirport",21.1,28,0,8.8,1,"NNE",50,"WNW","NE",9,31,72,61,1009.4,1003.3,7,7,22,26.5,"No","Yes"
34594,2012-01-09,"2012","January",9,"SydneyAirport",20.8,26.2,8.2,3,12.5,"SSW",41,"S","ESE",24,28,81,62,1007.1,1006,4,5,22,24.7,"Yes","No"
34595,2012-01-10,"2012","January",10,"SydneyAirport",19,28.6,0,9,7.4,"NNE",39,"WNW","SE",19,19,36,38,1010,1007.3,4,5,22.7,25.4,"No","No"
34596,2012-01-11,"2012","January",11,"SydneyAirport",19.8,29.3,0,8.6,10.9,"SW",76,"WNW","WSW",20,44,27,16,1004.3,1002,6,2,23.5,27,"No","No"
34597,2012-01-12,"2012","January",12,"SydneyAirport",13.9,21.3,0,13.2,13.4,"S",50,"WSW","SSE",20,28,41,37,1016,1016,1,1,17.7,20.9,"No","No"
34598,2012-01-13,"2012","January",13,"SydneyAirport",14.4,27.1,0,7.8,11.3,"ENE",48,"WNW","ENE",15,35,46,44,1017.5,1013.4,1,6,20.9,24.6,"No","No"
34599,2012-01-14,"2012","January",14,"SydneyAirport",17.8,22.7,0.8,9.4,0.2,"SE",41,"S","SSE",24,15,72,67,1017.5,1016.1,8,8,19.9,21.5,"No","Yes"
34600,2012-01-15,"2012","January",15,"SydneyAirport",17.4,24.2,32.2,11,1.2,"E",44,"E","ESE",11,24,88,65,1019.9,1019.5,7,7,18.4,22.2,"Yes","Yes"
34601,2012-01-16,"2012","January",16,"SydneyAirport",17.9,24.9,8.8,3.4,9.5,"ENE",50,"WNW","ENE",9,31,79,66,1023.2,1022.4,7,6,21.3,24.1,"Yes","Yes"
34602,2012-01-17,"2012","January",17,"SydneyAirport",19.5,26.9,2.6,6,12.3,"ENE",44,"ENE","NE",24,26,58,54,1023.5,1020.9,3,3,23.3,25.5,"Yes","No"
34603,2012-01-18,"2012","January",18,"SydneyAirport",20.6,29.3,0.2,7.2,9.4,"ENE",37,"WNW","ENE",9,28,67,55,1017.8,1014.2,6,3,24.4,27.8,"No","No"
34604,2012-01-19,"2012","January",19,"SydneyAirport",21.3,24.9,0,7.8,NA,"SSW",48,"S","S",28,30,85,73,1017.4,1017.6,7,5,23.1,23.7,"No","No"
34605,2012-01-20,"2012","January",20,"SydneyAirport",20.9,26.4,0,7,7.2,"ENE",37,"S","ESE",22,20,76,57,1017.5,1015.2,3,6,22.6,25.3,"No","No"
34606,2012-01-21,"2012","January",21,"SydneyAirport",22.2,25.5,0,4.8,3,"SE",33,"E","S",17,9,68,80,1015.7,1015.8,7,7,23.2,22.9,"No","Yes"
34607,2012-01-22,"2012","January",22,"SydneyAirport",20.9,26.4,7.4,4.6,8.7,"S",48,"SE","SE",33,26,58,50,1021.7,1021.9,7,5,22.9,24.4,"Yes","No"
34608,2012-01-23,"2012","January",23,"SydneyAirport",19.9,25.6,0.2,9.8,7,"SE",44,"E","ESE",31,22,57,46,1023.1,1021.4,3,6,22.9,24,"No","No"
34609,2012-01-24,"2012","January",24,"SydneyAirport",19.5,24.3,0,7.6,0.2,"ESE",35,"SE","E",11,13,63,79,1018.7,1016.8,7,8,23,21.3,"No","Yes"
34610,2012-01-25,"2012","January",25,"SydneyAirport",21.3,26,4.8,2.4,0,"NNE",35,"E","NE",13,13,86,90,1014.6,1013.3,7,8,22.8,23.2,"Yes","Yes"
34611,2012-01-26,"2012","January",26,"SydneyAirport",20.8,27.7,35.2,7.8,3.3,"E",44,"S","ESE",17,17,90,63,1014.4,1013.6,8,8,22.5,26.4,"Yes","Yes"
34612,2012-01-27,"2012","January",27,"SydneyAirport",21.1,25.9,3.6,2.8,2.5,"ESE",48,"ESE","ESE",31,31,90,65,1018,1017.1,7,7,21.3,24.6,"Yes","No"
34613,2012-01-28,"2012","January",28,"SydneyAirport",20.8,27,0,6.2,3.5,"E",39,"E","E",20,26,66,64,1016.2,1013.2,7,6,23.4,26,"No","No"
34614,2012-01-29,"2012","January",29,"SydneyAirport",20.8,28.9,0,6.6,6.4,"NE",57,"NNE","NE",22,35,68,57,1011.6,1008.8,7,6,24.7,28.2,"No","Yes"
34615,2012-01-30,"2012","January",30,"SydneyAirport",22,34.6,1.6,8.8,9.4,"NNW",67,"NNE","N",30,39,67,46,1001.8,998.2,5,6,26.7,32.3,"Yes","No"
34616,2012-01-31,"2012","January",31,"SydneyAirport",24.8,27.4,0,11.2,2.4,"S",59,"SW","SE",22,35,52,68,1005.5,1008.4,6,7,25.5,24,"No","Yes"
34617,2012-02-01,"2012","February",1,"SydneyAirport",17.8,22,8,5.6,0,"SE",50,"SSE","ESE",33,28,91,65,1014.7,1013.9,8,8,18,20.8,"Yes","Yes"
34618,2012-02-02,"2012","February",2,"SydneyAirport",17.8,20.2,3,2.8,0,"SE",44,"SE","ESE",24,24,75,87,1012.2,1010.9,8,8,19.9,18.3,"Yes","Yes"
34619,2012-02-03,"2012","February",3,"SydneyAirport",16.7,21.2,40.2,1.4,0,"SSW",44,"WNW","SSW",9,9,97,89,1007,1004.9,8,8,17.5,20.4,"Yes","Yes"
34620,2012-02-04,"2012","February",4,"SydneyAirport",17.3,25.3,5.8,0.2,10.7,"SSW",30,"WSW","SE",11,20,87,65,1005.2,1003.8,7,2,20.2,24.5,"Yes","No"
34621,2012-02-05,"2012","February",5,"SydneyAirport",18.5,29.1,0,6.6,13,"NE",50,"WNW","ENE",9,30,74,59,1004,1000.3,1,1,23,27.1,"No","No"
34622,2012-02-06,"2012","February",6,"SydneyAirport",20.6,22.9,0,8.8,7.5,"SSW",65,"S","SSW",43,48,80,73,1002.7,1003.2,4,5,21.3,21.8,"No","Yes"
34623,2012-02-07,"2012","February",7,"SydneyAirport",19.2,24.4,1.8,5.6,0.6,"S",39,"SSW","SE",28,24,91,62,1007.7,1007.5,8,8,19.5,23.2,"Yes","No"
34624,2012-02-08,"2012","February",8,"SydneyAirport",19.3,23.7,0.6,4,0.4,"S",43,"SE","SSE",20,13,66,80,1011.4,1011.8,7,7,22,21.2,"No","No"
34625,2012-02-09,"2012","February",9,"SydneyAirport",19.4,26.4,0.6,2.8,8,"E",46,"E","E",22,31,67,57,1013.9,1012.3,6,4,22.9,25.2,"No","Yes"
34626,2012-02-10,"2012","February",10,"SydneyAirport",19.6,27,1.8,5.8,4.4,"NE",52,"NNW","NE",17,33,70,58,1012.6,1009.9,7,6,23.3,25.3,"Yes","Yes"
34627,2012-02-11,"2012","February",11,"SydneyAirport",19.3,24.3,9.4,6.8,7.9,"WSW",56,"S","WSW",7,35,86,87,1011.8,1011,7,8,19.9,16.8,"Yes","Yes"
34628,2012-02-12,"2012","February",12,"SydneyAirport",16.5,25.7,3.8,NA,8.7,"E",33,"WNW","ESE",9,24,77,65,1015.4,1013.7,1,7,20.4,23.2,"Yes","Yes"
34629,2012-02-13,"2012","February",13,"SydneyAirport",18.5,25.6,2,4.8,9.1,"ESE",31,"WNW","SE",7,20,78,68,1018.2,1016.9,5,6,21.4,23.1,"Yes","No"
34630,2012-02-14,"2012","February",14,"SydneyAirport",20,25.1,0,4,7.2,"ESE",33,"S","ESE",17,22,80,56,1021.2,1020.4,5,6,21.2,23.9,"No","No"
34631,2012-02-15,"2012","February",15,"SydneyAirport",19.6,25.7,0.6,5,10.8,"ENE",33,"ENE","E",15,22,54,49,1021.9,1020,5,1,23.3,24.2,"No","No"
34632,2012-02-16,"2012","February",16,"SydneyAirport",19.9,28.4,0,7.4,11.3,"NE",50,"NNW","NE",15,33,60,39,1020,1017.6,3,3,23.6,28,"No","No"
34633,2012-02-17,"2012","February",17,"SydneyAirport",19.7,28.7,0,8.6,7.6,"ENE",37,"NE","ENE",9,28,58,52,1017.3,1015.6,2,6,24.7,25.2,"No","Yes"
34634,2012-02-18,"2012","February",18,"SydneyAirport",19.1,25,1.4,6.4,8.5,"SSW",41,"S","SSE",26,24,75,75,1017.3,1016.8,2,7,21.7,23.5,"Yes","No"
34635,2012-02-19,"2012","February",19,"SydneyAirport",19.9,28.7,0,6.6,9.6,"SW",52,"W","ENE",4,30,78,52,1017.9,1013.9,3,6,22.8,27.6,"No","Yes"
34636,2012-02-20,"2012","February",20,"SydneyAirport",19.5,25.3,53.6,12.6,8.6,"SSW",44,"SW","S",11,24,83,76,1012.2,1011,4,6,21.9,24.3,"Yes","Yes"
34637,2012-02-21,"2012","February",21,"SydneyAirport",20.1,23.7,1.6,4.2,9.8,"S",72,"SSW","S",28,41,82,69,1010.5,1011.1,8,3,21,23.4,"Yes","No"
34638,2012-02-22,"2012","February",22,"SydneyAirport",17.3,24,0,7,10.7,"SW",37,"WSW","SSE",15,28,71,69,1016.2,1015.6,7,6,20,22.6,"No","No"
34639,2012-02-23,"2012","February",23,"SydneyAirport",18.3,29.7,0,5.6,12.2,"NE",33,"NW","NE",11,28,69,48,1019.8,1017.8,1,6,22.4,28.9,"No","No"
34640,2012-02-24,"2012","February",24,"SydneyAirport",20,29.3,0,7.6,12,"NE",37,"WSW","ENE",9,26,84,42,1022.7,1022.2,1,1,22.4,27.9,"No","No"
34641,2012-02-25,"2012","February",25,"SydneyAirport",20.1,28.6,0,8,11.3,"NE",56,"NNE","NE",9,31,68,53,1023.6,1021.4,1,2,23.5,27,"No","No"
34642,2012-02-26,"2012","February",26,"SydneyAirport",22.5,28.6,0,7.6,0.9,"NE",52,"NNE","NE",20,26,74,64,NA,1018.3,7,7,23.9,25.5,"No","No"
34643,2012-02-27,"2012","February",27,"SydneyAirport",22.5,30.3,0,5,6.1,"NE",41,"NNW","NE",13,20,68,52,1017.4,1014.7,6,5,24.3,28.8,"No","No"
34644,2012-02-28,"2012","February",28,"SydneyAirport",23.5,34.3,0,7.4,4.3,"SSW",39,"N","WSW",11,19,57,49,1013.3,1011.1,7,8,28,30.1,"No","Yes"
34645,2012-02-29,"2012","February",29,"SydneyAirport",20,22.5,3.8,4.8,0,"SE",54,"SSW","SSW",26,28,91,96,1014.2,1012.5,8,8,20.2,20.6,"Yes","Yes"
34646,2012-03-01,"2012","March",1,"SydneyAirport",19.8,30.6,23.6,1.6,2.1,"SSW",80,"NNW","N",20,24,85,52,1007.6,1001.2,7,8,21.7,30.2,"Yes","Yes"
34647,2012-03-02,"2012","March",2,"SydneyAirport",18.9,21.2,8.4,4.6,0,"unkn",NA,"SSE","SE",31,35,79,85,1013.4,1015.6,8,8,20.3,19,"Yes","Yes"
34648,2012-03-03,"2012","March",3,"SydneyAirport",18.9,22.6,8,2.8,0,"NE",48,"E","NE",24,17,65,72,1019.8,1018.6,8,8,21,20.7,"Yes","Yes"
34649,2012-03-04,"2012","March",4,"SydneyAirport",19.2,28.1,2.4,2,7,"NNE",48,"N","NE",20,37,73,59,1014.2,1009.7,6,4,22,27.8,"Yes","Yes"
34650,2012-03-05,"2012","March",5,"SydneyAirport",19.7,24.9,13.4,5.8,11,"S",50,"WSW","SSE",17,26,58,72,1013.6,1014.3,1,2,22.1,23.3,"Yes","No"
34651,2012-03-06,"2012","March",6,"SydneyAirport",19.9,21.9,0,8.4,9.4,"S",50,"S","S",30,33,69,64,1019,1018.2,5,4,20.7,21.7,"No","No"
34652,2012-03-07,"2012","March",7,"SydneyAirport",17.6,21.1,0,6.6,7.8,"SSW",59,"SSW","SSW",43,31,70,70,1018.2,1015.9,2,5,18.6,20.1,"No","Yes"
34653,2012-03-08,"2012","March",8,"SydneyAirport",14.9,21.6,83.6,NA,2.3,"S",67,"SSW","SW",20,15,96,69,1005.6,1005.9,8,6,15.5,20.7,"Yes","Yes"
34654,2012-03-09,"2012","March",9,"SydneyAirport",14.9,28.1,12.4,1.2,10.7,"SW",43,"WNW","WSW",13,31,64,41,1008.9,1008.1,1,3,19.9,26.1,"Yes","No"
34655,2012-03-10,"2012","March",10,"SydneyAirport",17,24.7,0,5,10.8,"SE",43,"NW","SE",11,33,72,56,1013.7,1014.7,1,3,21.1,23.4,"No","No"
34656,2012-03-11,"2012","March",11,"SydneyAirport",17.3,24.4,0,6.4,10.9,"NE",35,"W","E",7,24,68,58,1019,1016.8,1,2,20.3,23.3,"No","No"
34657,2012-03-12,"2012","March",12,"SydneyAirport",19.7,25.4,0,6.8,2.3,"ENE",43,"SSW","NE",11,30,85,55,1020.3,1020.1,7,7,20.8,24.6,"No","No"
34658,2012-03-13,"2012","March",13,"SydneyAirport",17.3,27.2,0,4,11.1,"NE",46,"WNW","ENE",9,30,68,49,1022.3,1019.8,1,1,22.4,25.7,"No","No"
34659,2012-03-14,"2012","March",14,"SydneyAirport",18.2,26.5,0,6.8,7.5,"NE",41,"NNW","ENE",6,28,74,72,1020.6,1018.1,6,7,22.2,24,"No","No"
34660,2012-03-15,"2012","March",15,"SydneyAirport",20.4,28.5,0,4.6,8.5,"NE",50,"NE","NE",19,35,72,50,1017.2,1014.4,5,3,23.5,27.5,"No","No"
34661,2012-03-16,"2012","March",16,"SydneyAirport",20.2,31.3,0,7.8,10.3,"NNE",50,"NNE","NE",9,30,71,61,1012.8,1009.1,2,2,24.4,27.2,"No","Yes"
34662,2012-03-17,"2012","March",17,"SydneyAirport",18.5,21,26.2,7.4,0.2,"SSW",59,"SSW","SSW",35,31,95,92,1014,1015.2,7,7,18.5,19.3,"Yes","Yes"
34663,2012-03-18,"2012","March",18,"SydneyAirport",17.2,22,3.4,3.8,7.2,"SSW",59,"SSW","S",33,39,69,73,1022.3,1022.4,2,4,19,20.3,"Yes","Yes"
34664,2012-03-19,"2012","March",19,"SydneyAirport",17.6,24.4,5,6,5.2,"SE",52,"SE","SSE",30,30,68,71,1023.9,1023.1,7,7,21.1,22.2,"Yes","Yes"
34665,2012-03-20,"2012","March",20,"SydneyAirport",17.7,24.9,4.8,3.6,5.6,"ENE",35,"S","E",13,26,83,54,1020.7,1016.8,7,5,20.1,23.4,"Yes","No"
34666,2012-03-21,"2012","March",21,"SydneyAirport",18.8,26.5,0,5.6,7,"NNE",44,"NW","NE",15,30,75,63,1010.8,1004.8,7,5,21.8,25.3,"No","No"
34667,2012-03-22,"2012","March",22,"SydneyAirport",18,19.9,0,4.8,0,"SSW",78,"SSW","SSW",24,19,80,80,1009.7,1008.1,8,8,18.4,18.5,"No","Yes"
34668,2012-03-23,"2012","March",23,"SydneyAirport",16.8,26,2.2,1.4,10.9,"W",63,"WNW","W",15,26,62,30,1003.7,1002,1,1,19.3,24.1,"Yes","No"
34669,2012-03-24,"2012","March",24,"SydneyAirport",13.8,23.7,0,6.6,11.1,"W",43,"W","SE",20,22,45,33,1012.7,1011.9,1,1,16.1,22.6,"No","No"
34670,2012-03-25,"2012","March",25,"SydneyAirport",14.2,22.3,0,7.8,5.7,"S",43,"WNW","SE",9,20,68,52,1022.2,1021.2,7,5,17.5,20.8,"No","No"
34671,2012-03-26,"2012","March",26,"SydneyAirport",17.2,25.1,0.6,3.4,9.7,"NE",41,"E","NE",11,28,70,52,1023.7,1021.2,7,1,20.8,24.4,"No","No"
34672,2012-03-27,"2012","March",27,"SydneyAirport",18.5,26.3,0,5.6,7.6,"ENE",33,"WNW","ENE",9,22,58,56,1023.5,1021.9,7,5,22.1,24.2,"No","No"
34673,2012-03-28,"2012","March",28,"SydneyAirport",19,23.5,0,5.6,0.4,"N",44,"NE","NNE",13,19,72,68,1023.2,1020.4,7,7,20.6,22.5,"No","Yes"
34674,2012-03-29,"2012","March",29,"SydneyAirport",17.9,26.2,5.4,3.4,10.2,"S",31,"WNW","SE",13,19,68,52,1019.3,1016.8,1,2,20.7,24.5,"Yes","No"
34675,2012-03-30,"2012","March",30,"SydneyAirport",16.9,23.2,0,4,7.2,"unkn",NA,"W","S",13,19,82,71,1019.2,1017.1,3,2,18.3,22.1,"No","No"
34676,2012-03-31,"2012","March",31,"SydneyAirport",16.4,28.2,0,3.4,10.7,"E",26,"NW","E",11,19,71,48,1018.9,1016.6,4,3,19.4,25.3,"No","No"
34677,2012-04-01,"2012","April",1,"SydneyAirport",16.3,25.1,0,5.6,8.1,"SW",41,"NW","NE",9,22,59,42,1018.1,1014.8,1,5,22.2,24.4,"No","Yes"
34678,2012-04-02,"2012","April",2,"SydneyAirport",17.4,24.5,1.2,3.8,10.6,"SSE",28,"SW","SE",9,17,78,66,1017.8,1014.7,4,3,21,23.4,"Yes","No"
34679,2012-04-03,"2012","April",3,"SydneyAirport",17.2,28.6,0,3,8.6,"ENE",30,"WNW","E",19,22,74,54,1015.9,1013.4,7,4,20.7,26.6,"No","No"
34680,2012-04-04,"2012","April",4,"SydneyAirport",19.2,27.3,0,6,10.8,"ENE",39,"NE","ENE",19,28,58,52,1017.7,1016.2,1,1,24.5,25.4,"No","No"
34681,2012-04-05,"2012","April",5,"SydneyAirport",19.3,28,0,3.2,10.4,"ENE",33,"N","ENE",11,26,59,48,1021.2,1019,6,1,24.2,25.1,"No","No"
34682,2012-04-06,"2012","April",6,"SydneyAirport",18.3,27.1,0,6.6,10.3,"NE",39,"NNW","NE",11,30,54,35,1021.5,1016.9,1,1,24.1,25.6,"No","No"
34683,2012-04-07,"2012","April",7,"SydneyAirport",18.2,27.4,0,8,9.2,"S",57,"NW","SSE",15,37,58,61,1015.1,1017.1,2,3,23.4,22.4,"No","No"
34684,2012-04-08,"2012","April",8,"SydneyAirport",19.8,25,0,8,0.5,"NNE",50,"NNE","NNE",22,30,58,70,1019.1,1013.4,7,7,22.7,24.1,"No","Yes"
34685,2012-04-09,"2012","April",9,"SydneyAirport",13,25,5,3.8,10.7,"S",72,"WSW","WNW",31,28,40,26,1016.4,1013.8,3,1,17.2,23.7,"Yes","No"
34686,2012-04-10,"2012","April",10,"SydneyAirport",9.8,17.4,0,7,10.2,"SW",72,"SSW","SSW",37,52,54,52,1024.6,1026,1,3,15,17.1,"No","No"
34687,2012-04-11,"2012","April",11,"SydneyAirport",10.4,18.3,0,6,6.1,"SSW",61,"SSW","SSW",33,41,64,66,1030.7,1029.8,5,5,15.7,17.9,"No","Yes"
34688,2012-04-12,"2012","April",12,"SydneyAirport",13.7,20.6,3.8,2.8,10.1,"SSW",43,"SSW","S",28,17,71,63,1032.7,1031.1,2,1,17.8,19.3,"Yes","No"
34689,2012-04-13,"2012","April",13,"SydneyAirport",12.5,25.9,0,3.8,11,"E",33,"WNW","E",15,28,60,49,1031.9,1027.8,0,1,18.7,23.7,"No","No"
34690,2012-04-14,"2012","April",14,"SydneyAirport",14.6,26.1,0,4.8,7.9,"NE",33,"NW","NE",11,24,61,55,1028.1,1023.7,2,7,21.5,23.2,"No","No"
34691,2012-04-15,"2012","April",15,"SydneyAirport",16.7,25.6,0,3.8,4.6,"SW",20,"W","SE",9,11,61,48,1025.1,1022.3,6,7,22.1,23.8,"No","No"
34692,2012-04-16,"2012","April",16,"SydneyAirport",15.7,22.5,0,NA,7.8,"SSW",63,"W","S",9,24,60,68,1023.8,1021.7,7,7,20,21.5,"No","Yes"
34693,2012-04-17,"2012","April",17,"SydneyAirport",17.9,21.6,11.2,5,0,"SSW",54,"S","S",28,31,94,79,1023,1020.5,8,8,18.5,19.8,"Yes","Yes"
34694,2012-04-18,"2012","April",18,"SydneyAirport",17.1,21.7,31,3.2,0.2,"ENE",50,"W","NE",13,30,92,87,1021,1018.4,7,7,18.2,20.8,"Yes","Yes"
34695,2012-04-19,"2012","April",19,"SydneyAirport",18.1,24.9,63.2,NA,3.3,"ENE",35,"NE","E",6,13,89,86,1019.6,1016.1,7,7,20,21.7,"Yes","Yes"
34696,2012-04-20,"2012","April",20,"SydneyAirport",17.4,27,2.2,1,8.5,"ENE",31,"WNW","NE",13,19,74,64,1016.4,1014.2,1,7,21.8,24.8,"Yes","No"
34697,2012-04-21,"2012","April",21,"SydneyAirport",17.5,23.6,0.2,4,5.6,"S",33,"SSW","S",22,24,91,79,1015.4,1012.9,7,3,19.9,22.3,"No","No"
34698,2012-04-22,"2012","April",22,"SydneyAirport",16.3,25.2,0,2.2,NA,"NW",30,"NNW","NNE",15,13,89,73,1014.3,1010.7,7,8,18.4,23.2,"No","No"
